اے درد ہجر تو ہی بتا کتنی رات ہے	ae drd hjr to hi bta ktni rat he
ہر کائنات سے یہ الگ کائنات ہے	hr kainat se yh alg kainat he
حیرت سرائے عشق میں دن ہے نہ رات ہے	hirt sraie ashq miں dn he nah rat he
جینا جو آ گیا تو اجل بھی حیات ہے	jina jo aa gia to ajl bhi hiat he
اور یوں تو عمر خضر بھی کیا بے ثبات ہے	aur yoں to amr khzr bhi kia be sbat he
کیوں انتہائے ہوش کو کہتے ہیں بے خودی	kioں anthaie hosh ko khte hiں be khodi
خورشید ہی کی آخری منزل تو رات ہے	khorshid hi ki aakhri mnzl to rat he
ہستی کو جس نے زلزلہ ساماں بنا دیا	hsti ko js ne zlzlh samaں bna dia
وہ دل قرار پائے مقدر کی بات ہے	oh dil qrar paie mqdr ki bat he
یہ موشگافیاں ہیں گراں طبع عشق پر	yh moshgafiaں hiں graں tba ashq pr
کس کو دماغ کاوش ذات و صفات ہے	ks ko dmagh kaush zat o sfat he
توڑا ہے لا مکاں کی حدوں کو بھی عشق نے	torra he la mkaں ki hdoں ko bhi ashq ne
زندان عقل تیری تو کیا کائنات ہے	zndan aql tiri to kia kainat he
گردوں شرار برق دل بے قرار دیکھ	grdoں shrar brq dil be qrar dikh
جن سے یہ تیری تاروں بھری رات رات ہے	jn se yh tiri taroں bhri rat rat he
گم ہو کے ہر جگہ ہیں زخود رفتگان عشق	gm ho ke hr jgh hiں zkhod rftgan ashq
ان کی بھی اہل کشف و کرامات ذات ہے	an ki bhi ahl kshf o kramat zat he
ہستی بجز فنائے مسلسل کے کچھ نہیں	hsti bjz fnaie mslsl ke kchh nahi
پھر کس لیے یہ فکر قرار و ثبات ہے	phr ks lie yh fkr qrar o sbat he
اس جان دوستی کا خلوص نہاں نہ پوچھ	as jan dosti ka khlos nahaں nah pochh
جس کا ستم بھی غیرت صد التفات ہے	js ka stm bhi ghirt sd altfat he
یوں تو ہزار درد سے روتے ہیں بد نصیب	yoں to hzar drd se rote hiں bd nsib
تم دل دکھاؤ وقت مصیبت تو بات ہے	tm dil dkhau oqt msibt to bat he
عنوان غفلتوں کے ہیں قربت ہو یا وصال	anoan ghfltoں ke hiں qrbt ho ya osal
بس فرصت حیات فراقؔ ایک رات ہے	bs frst hiat fraqؔ aik rat he
اپنے غم کا مجھے کہاں غم ہے	apne ghm ka mjhe khaں ghm he
اے کہ تیری خوشی مقدم ہے	ae kh tiri khoshi mqdm he
آگ میں جو پڑا وہ آگ ہوا	aag miں jo prra oh aag hoa
حسن سوز نہاں مجسم ہے	hsn soz nahaں mjsm he
اس کے شیطان کو کہاں توفیق	as ke shitan ko khaں tofiq
عشق کرنا گناہ آدم ہے	ashq karna gnah aadm he
دل کے دھڑکوں میں زور ضرب کلیم	dil ke dhrrkoں miں zor zrb klim
کس قدر اس حباب میں دم ہے	ks qdr as hbab miں dm he
ہے وہی عشق زندہ و جاوید	he ohi ashq zndh o jaoid
جسے آب حیات بھی سم ہے	jse aab hiat bhi sm he
اس میں ٹھہراؤ یا سکون کہاں	as miں thhrau ya skon kha
زندگی انقلاب پیہم ہے	zndgi anqlab pihm he
اک تڑپ موج تہ نشیں کی طرح	ak trrp moj th nshiں ki trh
زندگی کی بنائے محکم ہے	zndgi ki bnaie mhkm he
رہتی دنیا میں عشق کی دنیا	rhti dnia miں ashq ki dnia
نئے عنوان سے منظم ہے	nye anoan se mnzm he
اٹھنے والی ہے بزم ماضی کی	athne oali he bzm mazi ki
روشنی کم ہے زندگی کم ہے	roshni km he zndgi km he
یہ بھی نظم حیات ہے کوئی	yh bhi nzm hiat he koai
زندگی زندگی کا ماتم ہے	zndgi zndgi ka matm he
اک معمہ ہے زندگی اے دوست	ak mamh he zndgi ae dost
یہ بھی تیری ادائے‌ مبہم ہے	yh bhi tiri adaie‌ mbhm he
اے محبت تو اک عذاب سہی	ae mhbt to ak azab shi
زندگی بے ترے جہنم ہے	zndgi be tre jhnm he
اک تلاطم سا رنگ و نکہت کا	ak tlatm sa rng o nkht ka
پیکر ناز میں دما دم ہے	pikr naz miں dma dm he
پھرنے کو ہے رسیلی نیم نگاہ	phrne ko he rsili nim nga
آہوئے ناز مائل رم ہے	aٓhoye naz mail rm he
روپ کے جوت زیر پیراہن	rop ke jot zir pirahn
گلستاں پر ردائے شبنم ہے	glstaں pr rdaie shbnm he
میرے سینے سے لگ کے سو جاؤ	mire sine se lg ke so jau
پلکیں بھاری ہیں رات بھی کم ہے	plkiں bhari hiں rat bhi km he
آہ یہ مہربانیاں تیری	aah yh mhrbaniaں tiri
شادمانی کی آنکھ پر نم ہے	shadmani ki aankh pr nm he
نرم و دوشیزہ کس قدر ہے نگاہ	nrm o doshizh ks qdr he nga
ہر نظر داستان مریم ہے	hr nzr dastan mrim he
مہر و مہ شعلہ ہائے ساز جمال	mhr o mh shalh haie saz jmal
جس کی جھنکار اتنی مدھم ہے	js ki jhnkar atni mdhm he
جیسے اچھلے جنوں کی پہلی شام	jise achhle jnoں ki phli sham
اس ادا سے وہ زلف برہم ہے	as ada se oh zlf brhm he
یوں بھی دل میں نہیں وہ پہلی امنگ	yoں bhi dil miں nahiں oh phli amng
اور تیری نگاہ بھی کم ہے	aur tiri ngah bhi km he
اور کیوں چھیڑتی ہے گردش چرخ	aur kioں chhirrti he grdsh chrkh
وہ نظر پھر گئی یہ کیا کم ہے	oh nzr phr gai yh kia km he
روکش صد حریم دل ہے فضا	roksh sd hrim dil he fza
وہ جہاں ہیں عجیب عالم ہے	oh jhaں hiں ajib aalm he
دئے جاتی ہے لو صدائے فراقؔ	dye jati he lo sdaie fraq
ہاں وہی سوز و ساز کم کم ہے	haں ohi soz o saz km km he
بحثیں چھڑی ہوئی ہیں حیات و ممات کی	bhsiں chhrri hoai hiں hiat o mmat ki
سو بات بن گئی ہے فراقؔ ایک بات کی	so bat bn gai he fraqؔ aik bat ki
ساز نوائے درد حجابات دہر میں	saz noaie drd hjabat dhr mi
کتنی دکھی ہوئی ہیں رگیں کائنات کی	ktni dkhi hoai hiں rgiں kainat ki
رکھ لی جنہوں نے کشمکش زندگی کی لاج	rkh li jnahoں ne kshmksh zndgi ki laj
بے دردیاں نہ پوچھئے ان سے حیات کی	be drdiaں nah pochhye an se hiat ki
یوں فرط بے خودی سے محبت میں جان دے	yoں frt be khodi se mhbt miں jan de
تجھ کو بھی کچھ خبر نہ ہو اس واردات کی	tjh ko bhi kchh khbr nah ho as oardat ki
ہے عشق اس تبسم جاں بخش کا شہید	he ashq as tbsm jaں bkhsh ka shhid
رنگینیاں لئے ہے جو صبح حیات کی	rnginiaں lye he jo sbh hiat ki
چھیڑا ہے درد عشق نے تار رگ عدم	chhirra he drd ashq ne tar rg adm
صورت پکڑ چلی ہیں نوائیں حیات کی	sort pkrr chli hiں noaiں hiat ki
شام ابد کو جلوۂ صبح بہار دے	sham abd ko jloۂ sbh bhar de
روداد چھیڑ زندگیٔ بے ثبات کی	rodad chhirr zndgiٔ be sbat ki
اس بزم بے خودی میں وجود عدم کہاں	as bzm be khodi miں ojod adm kha
چلتی نہیں ہے سانس حیات و ممات کی	chlti nahiں he sans hiat o mmat ki
سو درد اک تبسم پنہاں میں بند ہیں	so drd ak tbsm pnahaں miں bnd hi
تصویر ہوں فراقؔ نشاط حیات کی	tsoir hoں fraqؔ nshat hiat ki
بہت پہلے سے ان قدموں کی آہٹ جان لیتے ہیں	bht phle se an qdmoں ki aaht jan lite hi
تجھے اے زندگی ہم دور سے پہچان لیتے ہیں	tjhe ae zndgi hm dor se phchan lite hi
مری نظریں بھی ایسے قاتلوں کا جان و ایماں ہیں	mri nzriں bhi aise qatloں ka jan o aimaں hi
نگاہیں ملتے ہی جو جان اور ایمان لیتے ہیں	ngahiں mlte hi jo jan aur aiman lite hi
جسے کہتی ہے دنیا کامیابی وائے نادانی	jse khti he dnia kamiabi oaie nadani
اسے کن قیمتوں پر کامیاب انسان لیتے ہیں	ase kn qimtoں pr kamiab ansan lite hi
نگاہ بادہ گوں یوں تو تری باتوں کا کیا کہنا	ngah badh goں yoں to tri batoں ka kia khna
تری ہر بات لیکن احتیاطاً چھان لیتے ہیں	tri hr bat likn ahtiata chhan lite hi
طبیعت اپنی گھبراتی ہے جب سنسان راتوں میں	tbiat apni ghbrati he jb snsan ratoں mi
ہم ایسے میں تری یادوں کی چادر تان لیتے ہیں	hm aise miں tri yadoں ki chadr tan lite hi
خود اپنا فیصلہ بھی عشق میں کافی نہیں ہوتا	khod apna fislh bhi ashq miں kafi nahiں hota
اسے بھی کیسے کر گزریں جو دل میں ٹھان لیتے ہیں	ase bhi kise kr gzriں jo dil miں than lite hi
حیات عشق کا اک اک نفس جام شہادت ہے	hiat ashq ka ak ak nfs jam shhadt he
وہ جان ناز برداراں کوئی آسان لیتے ہیں	oh jan naz brdaraں koai aasan lite hi
ہم آہنگی میں بھی اک چاشنی ہے اختلافوں کی	hm aahngi miں bhi ak chashni he akhtlafoں ki
مری باتیں بعنوان دگر وہ مان لیتے ہیں	mri batiں banoan dgr oh man lite hi
تری مقبولیت کی وجہ واحد تیری رمزیت	tri mqbolit ki ojh oahd tiri rmzit
کہ اس کو مانتے ہی کب ہیں جس کو جان لیتے ہیں	kh as ko mante hi kb hiں js ko jan lite hi
اب اس کو کفر مانیں یا بلندیٔ نظر جانیں	ab as ko kfr maniں ya blndiٔ nzr jani
خدائے دو جہاں کو دے کے ہم انسان لیتے ہیں	khdaie do jhaں ko de ke hm ansan lite hi
جسے صورت بتاتے ہیں پتہ دیتی ہے سیرت کا	jse sort btate hiں pth diti he sirt ka
عبارت دیکھ کر جس طرح معنی جان لیتے ہیں	abart dikh kr js trh mani jan lite hi
تجھے گھاٹا نہ ہونے دیں گے کاروبار الفت میں	tjhe ghata nah hone diں ge karobar alft mi
ہم اپنے سر ترا اے دوست ہر احسان لیتے ہیں	hm apne sr tra ae dost hr ahsan lite hi
ہماری ہر نظر تجھ سے نئی سوگندھ کھاتی ہے	hmari hr nzr tjh se nai sogndh khati he
تو تیری ہر نظر سے ہم نیا پیمان لیتے ہیں	to tiri hr nzr se hm nia piman lite hi
رفیق زندگی تھی اب انیس وقت آخر ہے	rfiq zndgi thi ab anis oqt aakhr he
ترا اے موت ہم یہ دوسرا احسان لیتے ہیں	tra ae mot hm yh dosra ahsan lite hi
زمانہ واردات قلب سننے کو ترستا ہے	zmanah oardat qlb snne ko trsta he
اسی سے تو سر آنکھوں پر مرا دیوان لیتے ہیں	asi se to sr aankhoں pr mra dioan lite hi
فراقؔ اکثر بدل کر بھیس ملتا ہے کوئی کافر	fraqؔ aksr bdil kr bhis mlta he koai kafr
کبھی ہم جان لیتے ہیں کبھی پہچان لیتے ہیں	kbhi hm jan lite hiں kbhi phchan lite hi
بستیاں ڈھونڈھ رہی ہیں انہیں ویرانوں میں	bstiaں dhondh rhi hiں anahiں oiranoں mi
وحشتیں بڑھ گئیں حد سے ترے دیوانوں میں	ohshtiں brrh gaiں hd se tre dioanoں mi
نگۂ ناز نہ دیوانوں نہ فرزانوں میں	nghٔ naz nah dioanoں nah frzanoں mi
جان کار ایک وہی ہے مگر انجانوں میں	jan kar aik ohi he mgr anjanoں mi
بزم مے بے خود و بے تاب نہ کیوں ہو ساقی	bzm me be khod o be tab nah kioں ho saqi
موج بادہ ہے کہ درد اٹھتا ہے پیمانوں میں	moj badh he kh drd athta he pimanoں mi
میں تو میں چونک اٹھی ہے یہ فضائے خاموش	miں to miں chonk athi he yh fzaie khamosh
یہ صدا کب کی سنی آتی ہے پھر کانوں میں	yh sda kb ki sni aati he phr kanoں mi
سیر کر اجڑے دلوں کی جو طبیعت ہے اداس	sir kr ajrre diloں ki jo tbiat he adas
جی بہل جاتے ہیں اکثر انہیں ویرانوں میں	ji bhl jate hiں aksr anahiں oiranoں mi
وسعتیں بھی ہیں نہاں تنگئ دل میں غافل	osatiں bhi hiں nahaں tngy dil miں ghafl
جی بہل جاتے ہیں اکثر انہیں میدانوں میں	ji bhl jate hiں aksr anahiں midanoں mi
جان ایمان جنوں سلسلہ جنبان جنوں	jan aiman jnoں slslh jnban jno
کچھ کشش ہائے نہاں جذب ہیں ویرانوں میں	kchh kshsh haie nahaں jzb hiں oiranoں mi
خندۂ صبح ازل تیرگیٔ شام ابد	khndhٔ sbh azl tirgiٔ sham abd
دونوں عالم ہیں چھلکتے ہوئے پیمانوں میں	donoں aalm hiں chhlkte hoye pimanoں mi
دیکھ جب عالم ہو کو تو نیا عالم ہے	dikh jb aalm ho ko to nia aalm he
بستیاں بھی نظر آنے لگیں ویرانوں میں	bstiaں bhi nzr aane lgiں oiranoں mi
جس جگہ بیٹھ گئے آگ لگا کر اٹھے	js jgh bith gye aag lga kr athe
گرمیاں ہیں کچھ ابھی سوختہ سامانوں میں	grmiaں hiں kchh abhi sokhth samanoں mi
وحشتیں بھی نظر آتی ہیں سر پردۂ ناز	ohshtiں bhi nzr aati hiں sr prdۂ naz
دامنوں میں ہے یہ عالم نہ گریبانوں میں	damnoں miں he yh aalm nah gribanoں mi
ایک رنگینیٔ ظاہر ہے گلستاں میں اگر	aik rnginiٔ zahr he glstaں miں agr
ایک شادابیٔ پنہاں ہے بیابانوں میں	aik shadabiٔ pnahaں he biabanoں mi
جوہر غنچہ و گل میں ہے اک انداز جنوں	johr ghnchh o gl miں he ak andaz jno
کچھ بیاباں نظر آئے ہیں گریبانوں میں	kchh biabaں nzr aaye hiں gribanoں mi
اب وہ رنگ چمن و خندۂ گل بھی نہ رہے	ab oh rng chmn o khndۂ gl bhi nah rhe
اب وہ آثار جنوں بھی نہیں دیوانوں میں	ab oh aasar jnoں bhi nahiں dioanoں mi
اب وہ ساقی کی بھی آنکھیں نہ رہیں رندوں میں	ab oh saqi ki bhi aankhiں nah rhiں rndoں mi
اب وہ ساغر بھی چھلکتے نہیں مے خانوں میں	ab oh saghr bhi chhlkte nahiں me khanoں mi
اب وہ اک سوز نہانی بھی دلوں میں نہ رہا	ab oh ak soz nahani bhi diloں miں nah rha
اب وہ جلوے بھی نہیں عشق کے کاشانوں میں	ab oh jloe bhi nahiں ashq ke kashanoں mi
اب نہ وہ رات جب امیدیں بھی کچھ تھیں تجھ سے	ab nah oh rat jb amidiں bhi kchh thiں tjh se
اب نہ وہ بات غم ہجر کے افسانوں میں	ab nah oh bat ghm hjr ke afsanoں mi
اب ترا کام ہے بس اہل وفا کا پانا	ab tra kam he bs ahl ofa ka pana
اب ترا نام ہے بس عشق کے غم خانوں میں	ab tra nam he bs ashq ke ghm khanoں mi
تا بہ کے وعدۂ موہوم کی تفصیل فراقؔ	ta bh ke oadۂ mohom ki tfsil fraq
شب فرقت کہیں کٹتی ہے ان افسانوں میں	shb frqt khiں ktti he an afsanoں mi
بے ٹھکانے ہے دل غمگیں ٹھکانے کی کہو	be thkane he dil ghmgiں thkane ki kho
شام ہجراں دوستو کچھ اس کے آنے کی کہو	sham hjraں dosto kchh as ke aane ki kho
ہاں نہ پوچھ اک گرفتار قفس کی زندگی	haں nah pochh ak grftar qfs ki zndgi
ہم صفیران چمن کچھ آشیانے کی کہو	hm sfiran chmn kchh aashiane ki kho
اڑ گیا ہے منزل دشوار میں غم کا سمند	arr gia he mnzl dshoar miں ghm ka smnd
گیسوئے پر پیچ و خم کے تازیانے کی کہو	gisoye pr pich o khm ke taziane ki kho
بات بنتی اور باتوں سے نظر آتی نہیں	bat bnti aur batoں se nzr aati nahi
اس نگاہ ناز کی باتیں بنانے کی کہو	as ngah naz ki batiں bnane ki kho
داستاں وہ تھی جسے دل بجھتے بجھتے کہہ گیا	dastaں oh thi jse dil bjhte bjhte khh gia
شمع بزم زندگی کے جھلملانے کی کہو	shma bzm zndgi ke jhlmlane ki kho
کچھ دل مرحوم کی باتیں کرو اے اہل علم	kchh dil mrhom ki batiں kro ae ahl alm
جس سے ویرانے تھے آباد اس دوانے کی کہو	js se oirane the aabad as doane ki kho
داستان زندگی بھی کس قدر دلچسپ ہے	dastan zndgi bhi ks qdr dilchsp he
جو ازل سے چھڑ گیا ہے اس فسانے کی کہو	jo azl se chhrr gia he as fsane ki kho
یہ فسون نیم شب یہ خواب‌‌ ساماں خامشی	yh fson nim shb yh khoab‌‌ samaں khamshi
سامری فن آنکھ کے جادو جگانے کی کہو	samri fn aankh ke jado jgane ki kho
کوئی کیا کھائے گا یوں سچی قسم جھوٹی قسم	koai kia khaie ga yoں schi qsm jhoti qsm
اس نگاہ ناز کی سوگندھ کھانے کی کہو	as ngah naz ki sogndh khane ki kho
شام ہی سے گوش بر آواز ہے بزم سخن	sham hi se gosh br aaoaz he bzm skhn
کچھ فراقؔ اپنی سناؤ کچھ زمانے کی کہو	kchh fraqؔ apni snau kchh zmane ki kho
چھلک کے کم نہ ہو ایسی کوئی شراب نہیں	chhlk ke km nah ho aisi koai shrab nahi
نگاہ نرگس رعنا ترا جواب نہیں	ngah nrgs rana tra joab nahi
زمین جاگ رہی ہے کہ انقلاب ہے کل	zmin jag rhi he kh anqlab he kl
وہ رات ہے کوئی ذرہ بھی محو خواب نہیں	oh rat he koai zrh bhi mho khoab nahi
حیات درد ہوئی جا رہی ہے کیا ہوگا	hiat drd hoai ja rhi he kia hoga
اب اس نظر کی دعائیں بھی مستجاب نہیں	ab as nzr ki daaiں bhi mstjab nahi
زمین اس کی فلک اس کا کائنات اس کی	zmin as ki flk as ka kainat as ki
کچھ ایسا عشق ترا خانماں خراب نہیں	kchh aisa ashq tra khanmaں khrab nahi
ابھی کچھ اور ہو انسان کا لہو پانی	abhi kchh aur ho ansan ka lho pani
ابھی حیات کے چہرے پر آب و تاب نہیں	abhi hiat ke chhre pr aab o tab nahi
جہاں کے باب میں تر دامنوں کا قول یہ ہے	jhaں ke bab miں tr damnoں ka qol yh he
یہ موج مارتا دریا کوئی سراب نہیں	yh moj marta dria koai srab nahi
دکھا تو دیتی ہے بہتر حیات کے سپنے	dkha to diti he bhtr hiat ke spne
خراب ہو کے بھی یہ زندگی خراب نہیں	khrab ho ke bhi yh zndgi khrab nahi
چھیڑ اے دل یہ کسی شوخ کے رخساروں سے	chhirr ae dil yh ksi shokh ke rkhsaroں se
کھیلنا آہ دہکتے ہوئے انگاروں سے	khilna aah dhkte hoye angaroں se
ہم شب ہجر میں جب سوتی ہے ساری دنیا	hm shb hjr miں jb soti he sari dnia
ذکر کرتے ہیں ترا چھٹکے ہوئے تاروں سے	zkr krte hiں tra chhtke hoye taroں se
اشک بھر لائے کسی نے جو ترا نام لیا	ashk bhr laie ksi ne jo tra nam lia
اور کیا ہجر میں ہوتا ترے بیماروں سے	aur kia hjr miں hota tre bimaroں se
چھیڑ نغمہ کوئی گو دل کی شکستہ ہیں رگیں	chhirr nghmh koai go dil ki shksth hiں rgi
ہم نکالیں گے صدا ٹوٹے ہوئے تاروں سے	hm nkaliں ge sda tote hoye taroں se
ہم کو تیری ہے ضرورت نہ اسے بھول اے دوست	hm ko tiri he zrort nah ase bhol ae dost
تیرے اقراروں سے مطلب ہے نہ انکاروں سے	tire aqraroں se mtlb he nah ankaroں se
ہم ہیں وہ بیکس و بے یار کہ بیٹھے بیٹھے	hm hiں oh biks o be yar kh bithe bithe
اپنا دکھ درد کہا کرتے ہیں دیواروں سے	apna dkh drd kha krte hiں dioaroں se
اہل دنیا سے یہ کہتے ہیں مرے نالۂ دل	ahl dnia se yh khte hiں mre nalۂ dil
ہم صدا دیں گے غم ہجر کے میناروں سے	hm sda diں ge ghm hjr ke minaroں se
عشق ہمدردیٔ عالم کا روادار نہیں	ashq hmdrdiٔ aalm ka roadar nahi
ہو گئی بھول فراقؔ آپ کے غم خواروں سے	ho gai bhol fraqؔ aap ke ghm khoaroں se
دور آغاز جفا دل کا سہارا نکلا	dor aaghaz jfa dil ka shara nkla
حوصلہ کچھ نہ ہمارا نہ تمہارا نکلا	hoslh kchh nah hmara nah tmhara nkla
تیرا نام آتے ہی سکتے کا تھا عالم مجھ پر	tira nam aate hi skte ka tha aalm mjh pr
جانے کس طرح یہ مذکور دوبارا نکلا	jane ks trh yh mzkor dobara nkla
ہوش جاتا ہے جگر جاتا ہے دل جاتا ہے	hosh jata he jgr jata he dil jata he
پردے ہی پردے میں کیا تیرا اشارا نکلا	prde hi prde miں kia tira ashara nkla
ہے ترے کشف و کرامات کی دنیا قائل	he tre kshf o kramat ki dnia qail
تجھ سے اے دل نہ مگر کام ہمارا نکلا	tjh se ae dil nah mgr kam hmara nkla
کتنے سفاک سر قتل گہہ عالم تھے	ktne sfak sr qtl ghh aalm the
لاکھوں میں بس وہی اللہ کا پیارا نکلا	lakhoں miں bs ohi allh ka piara nkla
عبرت انگیز ہے کیا اس کی جواں مرگی بھی	abrt angiz he kia as ki joaں mrgi bhi
ہائے وہ دل جو ہمارا نہ تمہارا نکلا	haie oh dil jo hmara nah tmhara nkla
عشق کی لو سے فرشتوں کے بھی پر جلتے ہیں	ashq ki lo se frshtoں ke bhi pr jlte hi
رشک خورشید قیامت یہ شرارا نکلا	rshk khorshid qiamt yh shrara nkla
سر بہ سر بے سر و ساماں جسے سمجھے تھے وہ دل	sr bh sr be sr o samaں jse smjhe the oh dil
رشک جمشید و کے و خسرو و دارا نکلا	rshk jmshid o ke o khsro o dara nkla
رونے والے ہوئے چپ ہجر کی دنیا بدلی	rone oale hoye chp hjr ki dnia bdili
شمع بے نور ہوئی صبح کا تارا نکلا	shma be nor hoai sbh ka tara nkla
انگلیاں اٹھیں فراقؔ وطن آوارہ پر	angliaں athiں fraqؔ otn aaoarh pr
آج جس سمت سے وہ درد کا مارا نکلا	aaj js smt se oh drd ka mara nkla
دیتے ہیں جام شہادت مجھے معلوم نہ تھا	dite hiں jam shhadt mjhe malom nah tha
ہے یہ آئین محبت مجھے معلوم نہ تھا	he yh aaain mhbt mjhe malom nah tha
مطلب چشم مروت مجھے معلوم نہ تھا	mtlb chshm mrot mjhe malom nah tha
تجھ کو مجھ سے تھی شکایت مجھے معلوم نہ تھا	tjh ko mjh se thi shkait mjhe malom nah tha
چشم خاموش کی بابت مجھے معلوم نہ تھا	chshm khamosh ki babt mjhe malom nah tha
یہ بھی ہے حرف و حکایت مجھے معلوم نہ تھا	yh bhi he hrf o hkait mjhe malom nah tha
عشق بس میں ہے مشیت کے عقیدہ تھا مرا	ashq bs miں he mshit ke aqidh tha mra
اس کے بس میں ہے مشیت مجھے معلوم نہ تھا	as ke bs miں he mshit mjhe malom nah tha
ہفت خواں جس نے کئے طے سر راہ تسلیم	hft khoaں js ne kye te sr rah tslim
ٹوٹ جاتی ہے وہ ہمت مجھے معلوم نہ تھا	tot jati he oh hmt mjhe malom nah tha
آج ہر قطرۂ مے بن گیا اک چنگاری	aaj hr qtrۂ me bn gia ak chngari
تھی یہ ساقی کی شرارت مجھے معلوم نہ تھا	thi yh saqi ki shrart mjhe malom nah tha
نگہ مست نے تلوار اٹھا لی سر بزم	ngh mst ne tloar atha li sr bzm
یوں بدل جاتی ہے نیت مجھے معلوم نہ تھا	yoں bdil jati he nit mjhe malom nah tha
غم ہستی سے جو بیزار رہا میں اک عمر	ghm hsti se jo bizar rha miں ak amr
تجھ سے بھی تھی اسے نسبت مجھے معلوم نہ تھا	tjh se bhi thi ase nsbt mjhe malom nah tha
عشق بھی اہل طریقت میں ہے ایسا تھا خیال	ashq bhi ahl triqt miں he aisa tha khial
عشق ہے پیر طریقت مجھے معلوم نہ تھا	ashq he pir triqt mjhe malom nah tha
پوچھ مت شرح کرم ہائے عزیزاں ہمدم	pochh mt shrh krm haie azizaں hmdm
ان میں اتنی تھی شرافت مجھے معلوم نہ تھا	an miں atni thi shraft mjhe malom nah tha
جب سے دیکھا ہے تجھے مجھ سے ہے میری ان بن	jb se dikha he tjhe mjh se he miri an bn
حسن کا رنگ سیاست مجھے معلوم نہ تھا	hsn ka rng siast mjhe malom nah tha
شکل انسان کی ہو چال بھی انسان کی ہو	shkl ansan ki ho chal bhi ansan ki ho
یوں بھی آتی ہے قیامت مجھے معلوم نہ تھا	yoں bhi aati he qiamt mjhe malom nah tha
سر معمورۂ عالم یہ دل خانہ خراب	sr mamorۂ aalm yh dil khanah khrab
مٹ گیا تیری بدولت مجھے معلوم نہ تھا	mt gia tiri bdolt mjhe malom nah tha
پردۂ عرض وفا میں بھی رہا ہوں کرتا	prdۂ arz ofa miں bhi rha hoں krta
تجھ سے میں اپنی ہی غیبت مجھے معلوم نہ تھا	tjh se miں apni hi ghibt mjhe malom nah tha
نقد جاں کیا ہے زمانے میں محبت ہمدم	nqd jaں kia he zmane miں mhbt hmdm
نہیں ملتی کسی قیمت مجھے معلوم نہ تھا	nahiں mlti ksi qimt mjhe malom nah tha
ہو گیا آج رفیقوں سے گلے مل کے جدا	ho gia aaj rfiqoں se gle ml ke jda
اپنا خود عشق صداقت مجھے معلوم نہ تھا	apna khod ashq sdaqt mjhe malom nah tha
درد دل کیا ہے کھلا آج ترے لڑنے پر	drd dil kia he khla aaj tre lrrne pr
تجھ سے اتنی تھی محبت مجھے معلوم نہ تھا	tjh se atni thi mhbt mjhe malom nah tha
دم نکل جائے مگر دل نہ لگائے کوئی	dm nkl jaie mgr dil nah lgaie koai
عشق کی یہ تھی وصیت مجھے معلوم نہ تھا	ashq ki yh thi osit mjhe malom nah tha
حسن والوں کو بہت سہل سمجھ رکھا تھا	hsn oaloں ko bht shl smjh rkha tha
تجھ پہ آئے گی طبیعت مجھے معلوم نہ تھا	tjh ph aaye gi tbiat mjhe malom nah tha
کتنی خلاق ہے یہ نیستئ عشق فراقؔ	ktni khlaq he yh nisty ashq fraq
اس سے ہستی ہے عبارت مجھے معلوم نہ تھا	as se hsti he abart mjhe malom nah tha
دیدار میں اک طرفہ دیدار نظر آیا	didar miں ak trfh didar nzr aaia
ہر بار چھپا کوئی ہر بار نظر آیا	hr bar chhpa koai hr bar nzr aaia
چھالوں کو بیاباں بھی گلزار نظر آیا	chhaloں ko biabaں bhi glzar nzr aaia
جب چھیڑ پر آمادہ ہر خار نظر آیا	jb chhirr pr aamadh hr khar nzr aaia
صبح شب ہجراں کی وہ چاک گریبانی	sbh shb hjraں ki oh chak gribani
اک عالم نیرنگی ہر تار نظر آیا	ak aalm nirngi hr tar nzr aaia
ہو صبر کہ بیتابی امید کہ مایوسی	ho sbr kh bitabi amid kh maiosi
نیرنگ محبت بھی بیکار نظر آیا	nirng mhbt bhi bikar nzr aaia
جب چشم سیہ تیری تھی چھائی ہوئی دل پر	jb chshm sih tiri thi chhai hoai dil pr
اس ملک کا ہر خطہ تاتار نظر آیا	as mlk ka hr khth tatar nzr aaia
تو نے بھی تو دیکھی تھی وہ جاتی ہوئی دنیا	to ne bhi to dikhi thi oh jati hoai dnia
کیا آخری لمحوں میں بیمار نظر آیا	kia aٓkhri lmhoں miں bimar nzr aaia
غش کھا کے گرے موسیٰ اللہ ری مایوسی	ghsh kha ke gre mosi allh ri maiosi
ہلکا سا وہ پردہ بھی دیوار نظر آیا	hlka sa oh prdh bhi dioar nzr aaia
ذرہ ہو کہ قطرہ ہو خم خانہ ہستی میں	zrh ho kh qtrh ho khm khanah hsti mi
مخمور نظر آیا سرشار نظر آیا	mkhmor nzr aaia srshar nzr aaia
کیا کچھ نہ ہوا غم سے کیا کچھ نہ کیا غم نے	kia kchh nah hoa ghm se kia kchh nah kia ghm ne
اور یوں تو ہوا جو کچھ بے کار نظر آیا	aur yoں to hoa jo kchh be kar nzr aaia
اے عشق قسم تجھ کو معمورۂ عالم کی	ae ashq qsm tjh ko mamorۂ aalm ki
کوئی غم فرقت میں غم خوار نظر آیا	koai ghm frqt miں ghm khoar nzr aaia
شب کٹ گئی فرقت کی دیکھا نہ فراقؔ آخر	shb kt gai frqt ki dikha nah fraqؔ aakhr
